ID	symbol	chromosome	start	stop
ENSG00000166136	NDUFB8	10	100523740	100530000
ENSG00000166130	IKBIP	12	98613405	98645113
ENSG00000241030	RPL29P24	12	120522664	120523443
ENSG00000244009	B3GAT3P1	3	160452598	160453403
ENSG00000188859	FAM78B	1	166057426	166166969
ENSG00000204745	AC083899.1	2	87125198	87196629
ENSG00000123342	MMP19	12	55835433	55842966
ENSG00000204740	MALRD1	10	19048771	19790401
ENSG00000214279	SCART1	10	133453928	133523558
ENSG00000276718	AC005840.4	12	6466537	6467135
ENSG00000241255	AL136126.1	11	33237008	33237409
ENSG00000206675	RNU6-32P	4	39297605	39297711
ENSG00000255801	AC092746.1	12	8548361	8567613
ENSG00000176619	LMNB2	19	2427638	2456996
ENSG00000029153	ARNTL2	12	27332854	27425289
ENSG00000279225	AC138305.3	16	63397707	63397946
ENSG00000279227	AC009303.4	2	118014174	118015673
ENSG00000279220	GPR1-AS	2	206203376	206265326
ENSG00000091164	TXNL1	18	56597208	56651600
ENSG00000204291	COL15A1	9	98943179	99070792
ENSG00000204290	BTNL2	6	32393963	32407128
ENSG00000270504	AL391422.4	6	3751111	3753871
ENSG00000158062	UBXN11	1	26281328	26318363
ENSG00000151963	ZNF37CP	10	37883594	37884109
ENSG00000136143	SUCLA2	13	47745736	48037968
ENSG00000130558	OLFM1	9	135075422	135121179
ENSG00000130559	CAMSAP1	9	135808487	135907228
ENSG00000165449	SLC16A9	10	59650761	59736002
ENSG00000233967	AL359715.1	6	80443344	80465927
ENSG00000233966	UBE2SP1	17	15704232	15704900
ENSG00000233968	AL157895.1	10	19710328	19728550
ENSG00000056558	TRAF1	9	120902393	120929173
ENSG00000201581	RN7SKP78	10	6149623	6149940
ENSG00000121413	ZSCAN18	19	58083838	58118427
ENSG00000121410	A1BG	19	58345178	58353499
ENSG00000121417	ZNF211	19	57630395	57642779
ENSG00000178852	EFCAB13	17	47323290	47441312
ENSG00000143107	FNDC7	1	108712657	108742740
ENSG00000207980	MIR23A	19	13836587	13836659
ENSG00000108187	PBLD	10	68282660	68333049
ENSG00000240808	AC126389.1	11	17137976	17138265
ENSG00000240809	AC026877.1	3	76434018	76435428
ENSG00000257400	AC023161.1	12	94491546	94496442
ENSG00000167130	DOLPP1	9	129081100	129090438
ENSG00000206582	ENSG00000206582	20	34526510	34526606
ENSG00000225579	EDNRB-AS1	13	77828222	77833950
ENSG00000128595	CALU	7	128739292	128771807
ENSG00000128594	LRRC4	7	128027071	128032107
ENSG00000128596	CCDC136	7	128790757	128822132
ENSG00000128590	DNAJB9	7	108569568	108574850
ENSG00000277998	AC107075.1	2	164573741	164574054
ENSG00000277999	AC009093.6	16	29272220	29272772
ENSG00000155545	MIER3	5	56919602	56971675
ENSG00000155542	SETD9	5	56909260	56925532
ENSG00000002726	AOC1	7	150824627	150861504
ENSG00000170759	KIF5B	10	32009010	32056431
ENSG00000178104	PDE4DIP	1	148808181	149048286
ENSG00000134709	HOOK1	1	59814786	59876378
ENSG00000161217	PCYT1A	3	196214222	196287957
ENSG00000256751	PLBD1-AS1	12	14567750	14619755
ENSG00000248923	MTND5P11	5	134924648	134926459
ENSG00000064703	DDX20	1	111755245	111768016
ENSG00000248925	HRAT5	5	269858	271516
ENSG00000241869	RN7SL363P	15	90855935	90856207
ENSG00000274979	AC020656.2	12	69326574	69331882
ENSG00000219545	UMAD1	7	7640711	7968020
ENSG00000120885	CLU	8	27596917	27615031
ENSG00000059804	SLC2A3	12	7919230	7936275
ENSG00000175707	KDF1	1	26949562	26960406
ENSG00000175701	MTLN	2	110211529	110245420
ENSG00000231613	AC099568.1	1	89788914	89790492
ENSG00000231615	AL645568.2	1	173362397	173363733
ENSG00000231616	AL354733.2	9	83831586	83868532
ENSG00000135074	ADAM19	5	157395534	157575775
ENSG00000280128	AL662795.2	6	30282349	30286054
ENSG00000135077	HAVCR2	5	157085832	157142869
ENSG00000135070	ISCA1	9	86264546	86283102
ENSG00000131759	RARA	17	40309192	40357643
ENSG00000275835	TUBGCP5	15	22983192	23039673
ENSG00000146083	RNF44	5	176526697	176538025
ENSG00000146085	MUT	6	49430360	49463191
ENSG00000177700	POLR2L	11	837356	842545
ENSG00000177706	FAM20C	7	192969	260745
ENSG00000177707	NECTIN3	3	111070071	111275563
ENSG00000174514	MFSD4A	1	205568885	205602918
ENSG00000110944	IL23A	12	56334174	56340410
ENSG00000174516	PELI3	11	66466327	66477337
ENSG00000248571	AC106882.1	4	152666368	152670107
ENSG00000148057	IDNK	9	83623049	83644130
ENSG00000147687	TATDN1	8	124488485	124539458
ENSG00000147684	NDUFB9	8	124539101	124580648
ENSG00000203705	TATDN3	1	212791828	212816626
ENSG00000259710	NUTF2P6	15	35282596	35282980
ENSG00000188342	GTF2F2	13	45120515	45284909
ENSG00000188343	FAM92A	8	93698561	93731527
ENSG00000143314	MRPL24	1	156737303	156741590
ENSG00000145198	VWA5B2	3	184230429	184242329
ENSG00000232608	TIMM9P2	21	39216624	39217506
ENSG00000145191	EIF2B5	3	184135038	184146112
ENSG00000248213	CICP16	4	118635970	118638782
ENSG00000069956	MAPK6	15	51952106	52067372
ENSG00000240024	LINC00888	3	183447608	183456013
ENSG00000214114	MYCBP	1	38862964	38874105
ENSG00000214113	LYRM4	6	5102593	5260939
ENSG00000214110	LDHAP4	9	14921337	14922334
ENSG00000141682	PMAIP1	18	59899948	59904306
ENSG00000272468	AL021807.1	6	27122657	27123221
ENSG00000272465	AL031768.1	6	2437549	2438249
ENSG00000272463	AL357054.4	6	708592	711405
ENSG00000272462	U91328.1	6	25992662	26001775
ENSG00000264386	MIR4513	15	74788672	74788757
ENSG00000275202	AL161421.1	13	48974967	48976867
ENSG00000184293	CLECL1	12	9715860	9733299
ENSG00000119203	CPSF3	2	9423568	9473101
ENSG00000070269	TMEM260	14	56488354	56650606
ENSG00000146555	SDK1	7	3301448	4269000
ENSG00000146556	WASH2P	2	113588550	113599043
ENSG00000141028	CDRT15P1	17	14024514	14025488
ENSG00000065609	SNAP91	6	83552880	83709691
ENSG00000141026	MED9	17	17476986	17493226
ENSG00000141027	NCOR1	17	16029157	16218185
ENSG00000137343	ATAT1	6	30626842	30646823
ENSG00000172867	KRT2	12	52644558	52652164
ENSG00000066427	ATXN3	14	92044496	92106625
ENSG00000066422	ZBTB11	3	101648889	101677495
ENSG00000172869	DMXL1	5	119037772	119249138
ENSG00000116353	MECR	1	29192873	29230942
ENSG00000236051	MYCBP2-AS1	13	77026767	77129717
ENSG00000236056	GAPDHP14	21	29222321	29223257
ENSG00000236058	RPL17P36	10	118872054	118872602
ENSG00000235501	AC105942.1	1	94927566	94963270
ENSG00000235505	CASP17P	11	104901549	104919073
ENSG00000174428	GTF2IRD2B	7	75092573	75149817
ENSG00000235508	RPS2P7	20	45640486	45641370
ENSG00000181284	TMEM102	17	7435443	7437679
ENSG00000265478	AC107982.3	17	18809956	18810940
ENSG00000274156	AC008121.2	12	50934942	50935464
ENSG00000219891	ZSCAN12P1	6	28091154	28093664
ENSG00000101977	MCF2	X	139581770	139708227
ENSG00000101974	ATP11C	X	139726346	139945276
ENSG00000101972	STAG2	X	123960212	124422664
ENSG00000269153	LYPLA2P2	19	7879445	7880120
ENSG00000116574	RHOU	1	228735077	228746669
ENSG00000180884	ZNF792	19	34956354	34964049
ENSG00000223551	TMSB4XP4	9	128342153	128342770
ENSG00000223553	SMPD4P1	22	20602595	20656914
ENSG00000223552	AC098613.1	3	46364955	46407059
ENSG00000224805	LINC00853	1	47179250	47180339
ENSG00000099949	LZTR1	22	20982013	20999038
ENSG00000237476	LINC01637	22	20957092	20964679
ENSG00000270775	AP000436.1	11	65025390	65026515
ENSG00000151012	SLC7A11	4	138164097	138242349
ENSG00000151014	NOCT	4	139015789	139045939
ENSG00000099940	SNAP29	22	20858983	20891218
ENSG00000099942	CRKL	22	20917426	20953749
ENSG00000224680	PLA2G12AP1	1	52368677	52369244
ENSG00000197959	DNM3	1	171841498	172418466
ENSG00000197958	RPL12	9	127447674	127451405
ENSG00000252438	ENSG00000252438	10	12415928	12416000
ENSG00000197951	ZNF71	19	56595264	56626481
ENSG00000197956	S100A6	1	153534599	153536244
ENSG00000085978	ATG16L1	2	233210051	233295674
ENSG00000012817	KDM5D	Y	19703865	19744939
ENSG00000169248	CXCL11	4	76033682	76041415
ENSG00000169249	ZRSR2	X	15790472	15823260
ENSG00000169246	NPIPB3	16	21402237	21448567
ENSG00000169247	SH3TC2	5	148923639	149063163
ENSG00000169245	CXCL10	4	76021117	76023497
ENSG00000169242	EFNA1	1	155127460	155134857
ENSG00000089048	ESF1	20	13714322	13784886
ENSG00000089041	P2RX7	12	121132819	121188032
ENSG00000261386	AC027682.4	16	67549214	67563958
ENSG00000162522	KIAA1522	1	32741885	32774970
ENSG00000189280	GJB5	1	34755047	34758512
ENSG00000234369	TATDN1P1	10	63222155	63223045
ENSG00000277050	AL122125.1	14	51637348	51637947
ENSG00000234367	PFN1P3	1	145407772	145408173
ENSG00000136783	NIPSNAP3A	9	104747688	104760122
ENSG00000117228	GBP1	1	89052319	89065360
ENSG00000079215	SLC1A3	5	36606355	36688334
ENSG00000117222	RBBP5	1	205086142	205122015
ENSG00000117226	GBP3	1	89006666	89022894
ENSG00000262905	AC015853.1	17	552566	553417
ENSG00000107518	ATRNL1	10	115093365	115948992
ENSG00000224025	AL353616.1	9	68609125	68611984
ENSG00000224020	MIR181A2HG	9	124658467	124698631
ENSG00000224023	FLJ37035	10	125700436	125719566
ENSG00000138606	SHF	15	45167214	45201175
ENSG00000275785	AC015914.2	15	63890030	63890317
ENSG00000175354	PTPN2	18	12785478	12929643
ENSG00000262902	MTCO1P40	17	53105734	53106358
ENSG00000150873	C2ORF50	2	11133053	11146790
ENSG00000118418	HMGN3	6	79201245	79234738
ENSG00000263838	MIR4698	12	47187812	47187891
ENSG00000139053	PDE6H	12	14973022	14981865
ENSG00000118412	CASP8AP2	6	89829894	89874436
ENSG00000263834	MIR4635	5	1062896	1062974
ENSG00000110169	HPX	11	6431049	6442617
ENSG00000200269	RNU6-838P	4	48106081	48106188
ENSG00000223461	AC004471.1	22	19121529	19124503
ENSG00000156097	GPR61	1	109539872	109548406
ENSG00000131023	LATS1	6	149658153	149718256
ENSG00000139055	ERP27	12	14914035	14939082
ENSG00000134061	CD180	5	67179613	67196799
ENSG00000109381	ELF2	4	139028112	139177218
ENSG00000151748	SAV1	14	50632058	50668331
ENSG00000225648	SBDSP1	7	72829425	72836701
ENSG00000105607	GCDH	19	12891026	12914207
ENSG00000014919	COX15	10	99711844	99732100
ENSG00000057294	PKP2	12	32790745	32896840
ENSG00000244242	IFITM10	11	1732410	1750591
ENSG00000229153	EPHA1-AS1	7	143407813	143523449
ENSG00000229152	ANKRD10-IT1	13	110894639	110899172
ENSG00000229151	AC233976.1	X	51356944	51396462
ENSG00000064932	SBNO2	19	1107636	1174283
ENSG00000229154	KCNQ5-AS1	6	73134803	73143514
ENSG00000181704	YIPF6	X	68498323	68537285
ENSG00000149499	EML3	11	62602218	62612765
ENSG00000189136	UBE2Q2P1	15	84526781	84571216
ENSG00000189134	NKAPL	6	28259320	28260958
ENSG00000197816	CCDC180	9	97307304	97378524
ENSG00000162104	ADCY9	16	3953387	4116185
ENSG00000166484	MAPK7	17	19377721	19383544
ENSG00000182247	UBE2E2	3	23203020	23591793
ENSG00000151743	AMN1	12	31671137	31729174
ENSG00000182240	BACE2	21	41167801	41282518
ENSG00000166483	WEE1	11	9573681	9593457
ENSG00000166482	MFAP4	17	19383442	19387240
ENSG00000226004	AL591468.1	6	137943079	137945802
ENSG00000186951	PPARA	22	46150521	46243756
ENSG00000260418	AL023284.4	6	136335714	136336087
ENSG00000186952	TMEM232	5	110289233	110738956
ENSG00000260417	AC092127.1	16	85592266	85595720
ENSG00000260412	AL353746.1	9	27937617	27944497
ENSG00000251161	AC020661.1	15	40906811	40910337
ENSG00000251163	PRELID3BP4	5	42897262	42897832
ENSG00000259318	AL356801.1	14	55394940	55395233
ENSG00000259319	AF111167.2	14	75423683	75427741
ENSG00000259314	AC103739.2	15	90604225	90614558
ENSG00000259315	ACTG1P17	15	82725873	82738904
ENSG00000151838	CCDC175	14	59504539	59576831
ENSG00000165689	ENTR1	9	136401922	136410609
ENSG00000108474	PIGL	17	16217191	16351797
ENSG00000165682	CLEC1B	12	9985642	10013424
ENSG00000108479	GALK1	17	75751594	75765711
ENSG00000165684	SNAPC4	9	136375577	136400168
ENSG00000151835	SACS	13	23328826	23433740
ENSG00000266714	MYO15B	17	75588058	75626501
ENSG00000153066	TXNDC11	16	11679080	11742878
ENSG00000153064	BANK1	4	101411286	102074812
ENSG00000266712	MIR3149	8	76966768	76966850
ENSG00000153060	TEKT5	16	10627501	10694945
ENSG00000162520	SYNC	1	32680360	32703596
ENSG00000101452	DHX35	20	38962299	39039723
ENSG00000266718	AC079336.5	17	32495536	32500910
ENSG00000180071	ANKRD18A	9	38571358	38620660
ENSG00000223946	AL513008.1	6	42030053	42031382
ENSG00000223947	AC016738.1	2	100993676	101002244
ENSG00000185736	ADARB2	10	1177318	1737476
ENSG00000185730	ZNF696	8	143289676	143298061
ENSG00000283128	AC009403.2	7	155474256	155644406
ENSG00000115486	GGCX	2	85544723	85561547
ENSG00000115484	CCT4	2	61868089	61888804
ENSG00000010322	NISCH	3	52455118	52493071
ENSG00000196236	XPNPEP3	22	40857077	40932815
ENSG00000010327	STAB1	3	52495338	52524495
ENSG00000257647	AC124312.2	15	25027736	25032047
ENSG00000257642	KCCAT198	12	105304867	105327017
ENSG00000257640	AC096558.2	2	143295586	143572105
ENSG00000242970	AC068522.1	8	58588420	58588764
ENSG00000187391	MAGI2	7	78017057	79453574
ENSG00000250696	AC111000.4	4	69182100	69216766
ENSG00000250698	AC131182.1	4	140128015	140134565
ENSG00000242979	RPS15AP18	5	179933805	179934196
ENSG00000113889	KNG1	3	186717276	186744410
ENSG00000186047	DLEU7	13	50711008	50843939
ENSG00000186049	KRT73	12	52607570	52618559
ENSG00000137804	NUSAP1	15	41332694	41381050
ENSG00000112357	PEX7	6	136822564	136913937
ENSG00000183671	GPR1	2	206175316	206218047
ENSG00000228002	DHX9P1	13	76984868	76987943
ENSG00000250348	AC113404.1	5	76285542	76311462
ENSG00000169155	ZBTB43	9	126805006	126838210
ENSG00000142102	PGGHG	11	289135	296107
ENSG00000104154	SLC30A4	15	45479611	45522807
ENSG00000116906	GNPAT	1	231241207	231277973
ENSG00000112282	MED23	6	131573966	131628229
ENSG00000172322	CLEC12A	12	9951316	9995694
ENSG00000050030	NEXMIF	X	74732856	74925485
ENSG00000255484	AP003063.2	11	112534220	112555802
ENSG00000276809	AL138955.1	13	95744726	95745765
ENSG00000196498	NCOR2	12	124324415	124567589
ENSG00000154920	EME1	17	50373220	50381483
ENSG00000154928	EPHB1	3	134597801	135260467
ENSG00000196497	IPO4	14	24180219	24188964
ENSG00000213337	ANKRD39	2	96836611	96858095
ENSG00000164221	CCDC112	5	115267188	115296831
ENSG00000164220	F2RL2	5	76615482	76623434
ENSG00000242352	FAM91A3P	1	143766540	143769083
ENSG00000244926	ALKBH3-AS1	11	43909292	43920944
ENSG00000155034	FBXL18	7	5431335	5513798
ENSG00000168970	JMJD7-PLA2G4B	15	41828095	41848155
ENSG00000100721	TCL1A	14	95709967	95714196
ENSG00000120210	INSL6	9	5123880	5185668
ENSG00000197540	GZMM	19	544034	549924
ENSG00000120217	CD274	9	5450503	5470566
ENSG00000100726	TELO2	16	1493344	1510457
ENSG00000120215	MLANA	9	5890802	5910606
ENSG00000256594	AC010186.2	12	9648047	9658412
ENSG00000256591	AP003108.2	11	61429220	61485822
ENSG00000197549	PRAMENP	22	21991099	22043934
ENSG00000229979	AC243428.1	X	153052150	153052413
ENSG00000230107	AL022316.1	22	42438023	42446195
ENSG00000230105	AL354793.1	X	56618391	56624458
ENSG00000125531	FNDC11	20	63547891	63556708
ENSG00000207110	RNU1-106P	8	127999131	127999294
ENSG00000125534	PPDPF	20	63520724	63522206
ENSG00000125538	IL1B	2	112829751	112836903
ENSG00000166839	ANKDD1A	15	64911902	64958700
ENSG00000207119	ENSG00000207119	15	69457941	69458149
ENSG00000169375	SIN3A	15	75369379	75455842
ENSG00000160410	SHKBP1	19	40576851	40591399
ENSG00000243753	HLA-L	6	30259584	30293014
ENSG00000243759	ST13P15	3	143517123	143518229
ENSG00000280198	AC087163.3	17	18026072	18026771
ENSG00000280195	AC245140.2	X	154396878	154398816
ENSG00000280193	AC132219.2	8	81696368	81698694
ENSG00000246334	PRR7-AS1	5	177438503	177447699
ENSG00000226899	AL731577.1	10	124945204	124946432
ENSG00000151353	TMEM18	2	667335	677439
ENSG00000226891	LINC01359	1	64972225	65002489
ENSG00000177548	RABEP2	16	28904421	28936526
ENSG00000106443	PHF14	7	10973336	11169630
ENSG00000237451	CDK2AP2P2	9	62844818	62845184
ENSG00000277039	ENSG00000277039	5	154821943	154822258
ENSG00000115694	STK25	2	241492674	241509730
ENSG00000252450	ENSG00000252450	1	32286452	32286561
ENSG00000163993	S100P	4	6693069	6697170
ENSG00000163995	ABLIM2	4	7965310	8158832
ENSG00000252456	RNA5SP434	17	4056756	4056876
ENSG00000120963	ZNF706	8	101177878	101206193
ENSG00000187808	SOWAHD	X	119758613	119760164
ENSG00000199325	RNU4-39P	11	66614964	66615090
ENSG00000187801	ZFP69B	1	40450102	40463718
ENSG00000185090	MANEAL	1	37793802	37801137
ENSG00000171291	ZNF439	19	11848726	11883750
ENSG00000249502	AC006160.1	4	17587467	17614571
ENSG00000205702	CYP2D7	22	42140203	42144577
ENSG00000207399	RNU6-1011P	8	103384961	103385067
ENSG00000166819	PLIN1	15	89664365	89679427
ENSG00000166816	LDHD	16	75111860	75116771
ENSG00000166813	KIF7	15	89608789	89655451
ENSG00000048471	SNX29	16	11976737	12574289
ENSG00000095303	PTGS1	9	122370530	122395703
ENSG00000179242	CDH4	20	61252426	61940617
ENSG00000179241	LDLRAD3	11	35943981	36232136
ENSG00000179240	GVQW3	11	76381313	76414619
ENSG00000127366	TAS2R5	7	141790217	141791367
ENSG00000127364	TAS2R4	7	141778442	141780819
ENSG00000058668	ATP2B4	1	203626561	203744081
ENSG00000136238	RAC1	7	6374523	6403977
ENSG00000162419	GMEB1	1	28668732	28719353
ENSG00000175390	EIF3F	11	7970251	8001862
ENSG00000180398	MCFD2	2	46901870	46941855
ENSG00000123201	GUCY1B2	13	50994511	51080862
ENSG00000136231	IGF2BP3	7	23310209	23470467
ENSG00000136237	RAPGEF5	7	22118238	22357144
ENSG00000136235	GPNMB	7	23235967	23275108
ENSG00000103489	XYLT1	16	17101769	17470881
ENSG00000090932	DLL3	19	39498895	39508481
ENSG00000267342	AC087289.2	17	75897060	75900148
ENSG00000137185	ZSCAN9	6	28224886	28233482
ENSG00000128805	ARHGAP22	10	48446034	48656265
ENSG00000047457	CP	3	149162410	149222055
ENSG00000282608	ADORA3	1	111499429	111503760
ENSG00000271064	AC027644.2	7	66748838	66749077
ENSG00000271065	AC107031.1	12	51421956	51424611
ENSG00000142599	RERE	1	8352397	8817643
ENSG00000282600	IGHV3-69-1	14	106728163	106728615
ENSG00000067715	SYT1	12	78863993	79452008
ENSG00000213339	QTRT1	19	10701430	10713437
ENSG00000127589	TUBBP1	8	30351873	30353518
ENSG00000127586	CHTF18	16	788046	800737
ENSG00000127585	FBXL16	16	692498	705829
ENSG00000179862	CITED4	1	40861051	40862366
ENSG00000127580	WDR24	16	684622	690444
ENSG00000157593	SLC35B2	6	44254096	44257890
ENSG00000165895	ARHGAP42	11	100687653	100993941
ENSG00000204152	TIMM23B	10	49942033	49974850
ENSG00000165891	E2F7	12	77021247	77065580
ENSG00000140386	SCAPER	15	76347904	76905444
ENSG00000165898	ISCA2	14	74493720	74497106
ENSG00000268170	AC073342.2	7	143220468	143222267
ENSG00000270330	AL009183.1	1	7942372	7942726
ENSG00000270332	SMC2-AS1	9	104080024	104093073
ENSG00000270339	AC243756.1	1	146344131	146344790
ENSG00000159164	SV2A	1	149903318	149917882
ENSG00000272864	AC135803.1	1	74698769	74699333
ENSG00000122958	VPS26A	10	69123512	69172861
ENSG00000122952	ZWINT	10	56357228	56361275
ENSG00000145833	DDX46	5	134758771	134855133
ENSG00000154027	AK5	1	77282051	77559969
ENSG00000154025	SLC5A10	17	18950345	19022595
ENSG00000264538	SUZ12P1	17	30709299	30790908
ENSG00000250170	RASA2-IT1	3	141525133	141526121
ENSG00000234160	AL513165.1	9	37509150	37510299
ENSG00000120555	SEPT7P9	10	38383069	38402916
ENSG00000274549	AL356274.1	13	37139176	37139585
ENSG00000267655	AC125437.1	18	79117207	79117920
ENSG00000092964	DPYSL2	8	26514022	26658178
ENSG00000284602	AL031432.4	1	25232586	25234775
ENSG00000284606	AC105233.5	8	8059572	8199973
ENSG00000170382	LRRN2	1	204617170	204685733
ENSG00000170385	SLC30A1	1	211571568	211578742
ENSG00000105127	AKAP8	19	15353385	15379798
ENSG00000116254	CHD5	1	6101793	6180123
ENSG00000072756	TRNT1	3	3126916	3150879
ENSG00000150401	DCUN1D2	13	113455819	113490952
ENSG00000111361	EIF2B1	12	123620406	123633766
ENSG00000171475	WIPF2	17	40219304	40284136
ENSG00000111364	DDX55	12	123602077	123620941
ENSG00000161405	IKZF3	17	39757715	39864188
ENSG00000095539	SEMA4G	10	100969518	100985871
ENSG00000232869	TRBV29-1	7	142740206	142740894
ENSG00000232860	SMG7-AS1	1	183460874	183472265
ENSG00000128383	APOBEC3A	22	38952741	38992778
ENSG00000150907	FOXO1	13	40469953	40666597
ENSG00000131495	NDUFA2	5	140638740	140647785
ENSG00000271886	MIR98	X	53556223	53556341
ENSG00000276014	RN7SL301P	17	36110150	36110447
ENSG00000271882	AP001330.5	8	101208148	101208558
ENSG00000271888	AL136162.1	6	15243923	15245000
ENSG00000271889	AC016747.2	2	61151433	61162105
ENSG00000273011	AC092681.3	7	149890739	149891416
ENSG00000273010	AL360270.3	1	110963302	110964649
ENSG00000273013	AC117490.2	3	196474801	196475394
ENSG00000273015	AC008124.1	12	45718046	45727775
ENSG00000273014	AC018645.2	7	32758882	32759353
ENSG00000273017	AP000240.1	21	29359002	29359453
ENSG00000273018	FAM106A	17	18511221	18551705
ENSG00000036257	CUL3	2	224470150	224585397
ENSG00000198517	MAFK	7	1530714	1543043
ENSG00000134516	DOCK2	5	169637247	170083382
ENSG00000198515	CNGA1	4	47935977	48016672
ENSG00000065600	TMEM206	1	212363931	212414901
ENSG00000196152	ZNF79	9	127424374	127445372
ENSG00000143869	GDF7	2	20666664	20679245
ENSG00000062370	ZNF112	19	44326555	44367217
ENSG00000147526	TACC1	8	38728186	38853028
ENSG00000188060	RAB42	1	28592200	28595443
ENSG00000078018	MAP2	2	209424058	209734118
ENSG00000243254	RN7SL350P	8	99613783	99614081
ENSG00000243250	RPS6P16	11	112235371	112236025
ENSG00000146223	RPL7L1	6	42879618	42889925
ENSG00000110237	ARHGEF17	11	73308289	73369388
ENSG00000146221	TCTE1	6	44278743	44297688
ENSG00000283189	AC104452.1	3	49416777	49429314
ENSG00000105447	GRWD1	19	48445773	48457022
ENSG00000214832	UPF3AP2	17	20375369	20376840
